index,tweet
2019-05-04,"RT @iheartmindy: So James Woods was kicked off Twitter for quoting Ralph Waldo Emerson...but @TalbertSwan the racist fake man of God, that [Twitter for iPhone] link "
2019-05-04,RT @Lauren_Southern: Lmao at establishment conservatives who think they wont be labeled the new dangerous / extremist voices when thos [Twitter for iPhone] link 
2019-05-04,RT @JeremyDBoreing: Those suggesting Facebook can ban anyone for any reason because they are a private company do not understand the platfo [Twitter for iPhone] link 
2019-05-04,"RT @SharylAttkisson: When did we decide, as Americans, that it's ok fo govt & 3d parties to censor/ curate our info? That we cannot be trus [Twitter for iPhone] link "
2019-05-04,"RT @SharylAttkisson: When did we quit teaching/understanding that free speech means protecting the distasteful, lest we open the door for g [Twitter for iPhone] link "
2019-05-04,RT @PrisonPlanet: The support for me has been incredible. This could actually lead to some genuine change. Keep up the pressure. Don't let [Twitter for iPhone] link 
2019-05-04,RT @EricTrump: Great being with the team at @TrumpGolfPhilly! Such an unbelievable course and property! This is truly one of #TomFazios gre [Twitter for iPhone] link 
2019-05-04,So great to watch this! https://t.co/pYoiLjM0pz [Twitter for iPhone] link 
2019-05-04,"There is nothing easy about a USA Infrastructure Plan, especially when our great Country has spent an astounding 7 trillion dollars in the Middle East over the last 19 years, but I am looking hard at a bipartisan plan of 1 to 2 trillion dollars. Badly needed! [Twitter for iPhone] link "
2019-05-03,RT @DevinNunes: Perhaps the best @ChuckGrassley clip of all time... https://t.co/aMzUz516Dn [Twitter for iPhone] link 
2019-05-03,They wanted to know what Trump was up to with the Russians - which of course is nonsense. This whole thing was a complete setup. George Papadopoulos to @seanhannity [Twitter for iPhone] link 
2019-05-03,"As the great people of IA, IL, & MO continue to confront the devastating flooding, know we are here for you and ready to help! My team remains in close contact with @IAGovernor, @GovParsonMO, @GovPritzker, and the local officials managing the impacts of the destructive flooding. [Twitter for iPhone] link "
2019-05-03,"So surprised to see Conservative thinkers like James Woods banned from Twitter, and Paul Watson banned from Facebook! https://t.co/eHX3Z5CMXb [Twitter for iPhone] link "
2019-05-03,The wonderful Diamond and Silk have been treated so horribly by Facebook. They work so hard and what has been done to them is very sad - and were looking into. Its getting worse and worse for Conservatives on social media! [Twitter for iPhone] link 
2019-05-03,"I am continuing to monitor the censorship of AMERICAN CITIZENS on social media platforms. This is the United States of America  and we have whats known as FREEDOM OF SPEECH! We are monitoring and watching, closely!! [Twitter for iPhone] link "
2019-05-03,The International Association of Firefighters Union is rebelling on their very foolish leader. Perhaps they will vote him out of office. He doesnt get it! https://t.co/NmaasMxOLE https://t.co/7tMG5NtvwO [Twitter for iPhone] link 
2019-05-03,RT @WhiteHouse: President Trump welcomed Prime Minister Peter Pellegrini of the Slovak Republic for his first visit in the Oval Office toda [Twitter for iPhone] link 
2019-05-03,"Fred Keller of the Great State of Pennsylvania has been an outstanding State Rep. Now he is running as the Republican Nominee for Congress, and has my Complete and Total Endorsement. Strong on Crime, Second Amendment, Military, Vets, and Healthcare. He will do a fantastic job! [Twitter for iPhone] link "
2019-05-03,"Had a long and very good conversation with President Putin of Russia. As I have always said, long before the Witch Hunt started, getting along with Russia, China, and everyone is a good thing, not a bad thing.... [Twitter for iPhone] link "
2019-05-03,"....We discussed Trade, Venezuela, Ukraine, North Korea, Nuclear Arms Control and even the Russian Hoax. Very productive talk! [Twitter for iPhone] link "
2019-05-03,We can all agree that AMERICA is now #1. We are the ENVY of the WORLD  and the best is yet to come! https://t.co/Uc81DzHbu2 [Twitter for iPhone] link 
2019-05-03,"The U.S. Created 263,000 Jobs in April, Unemployment Fell to Lowest Level Since 1969 https://t.co/TtQy5yJDku [Twitter for iPhone] link "
2019-05-03,"JOBS, JOBS, JOBS! Jobs surge in April, unemployment rate falls to the lowest since 1969 https://t.co/4DGpumMISf [Twitter for iPhone] link "
2019-05-03,"Finally, Mainstream Media is getting involved - too hot to avoid. Pulitzer Prize anyone? The New York Times, on front page (finally), Details effort to spy on Trump Campaign. @foxandfriends This is bigger than WATERGATE, but the reverse! [Twitter for iPhone] link "
2019-05-03,"RT @MariaBartiromo: ""I will declassify soon"" - @POTUS @realDonaldTrump @FoxNews @FoxBusiness [Twitter for iPhone] link "
2019-05-03,RT @MariaBartiromo: This will become an imp & bigger story going into #2020 @GOPLeader @realDonaldTrump @MorningsMaria @FoxBusiness [Twitter for iPhone] link 
2019-05-03,RT @WhiteHouse: President @realDonaldTrump is fixing American trade to bring our steel and manufacturing jobs back HOME! https://t.co/PjD6 [Twitter for iPhone] link 
2019-05-03,"RT @WhiteHouse: Happy National Space Day!  America is the best in space, and President @realDonaldTrump is making sure no other country [Twitter for iPhone] link "
2019-05-02,"OK, so after two years of hard work and each party trying their best to make the other party look as bad as possible, its time to get back to business. The Mueller Report strongly stated that there was No Collusion with Russia (of course) and, in fact, they were rebuffed..... [Twitter for iPhone] link "
2019-05-02,"...at every turn in attempts to gain access. But now Republicans and Democrats must come together for the good of the American people. No more costly & time consuming investigations. Lets do Immigration (Border), Infrastructure, much lower drug prices & much more - and do it now! [Twitter for iPhone] link "
2019-05-02,"Thank you, working hard! #MAGA https://t.co/jwsb75t0WW [Twitter for iPhone] link "
2019-05-02,Proclamation on Days of Remembrance of Victims of the Holocaust: https://t.co/l5nVFKI9fr https://t.co/vGPOelEesM [Twitter for iPhone] link 
2019-05-02,Congrats to @U_S_Steel for investing $1+ BILLION in America's most INNOVATIVE steel mill. 232 Tariffs make Pennsylvania and USA more prosperous/secure by bringing Steel and Aluminum industries BACK. Tariffs are working. Pittsburgh is again The Steel City. USA Economy is BOOMING! https://t.co/XPXjxli6uc [Twitter for iPhone] link 
2019-05-02,"On this day of prayer, we once again place our hopes in the hands of our Creator. We give thanks for this wondrous land of liberty, & we pray that THIS nation  OUR home  these United States  will forever be strengthened by the Goodness and the Grace & the eternal GLORY OF GOD! https://t.co/RtSI3j1GWH [Twitter for iPhone] link "
2019-05-02,"As we unite on this day of prayer, we renew our resolve to protect communities of faith  and ensure that ALL of our people can live, pray and worship IN PEACE. #NationalDayOfPrayer https://t.co/1a7zphaE6z [Twitter for iPhone] link "
2019-05-02,....and deregulation which have produced non-inflationary prosperity for all Americans. Ive asked Steve to work with me toward future economic growth in our Country. [Twitter for iPhone] link 
2019-05-02,"Steve Moore, a great pro-growth economist and a truly fine person, has decided to withdraw from the Fed process. Steve won the battle of ideas including Tax Cuts.... [Twitter for iPhone] link "
2019-05-02,"RT @ByronYork: I understand the talk about Mueller not deciding on Trump obstruction. But he did decide, didn't he? If you're investigated [Twitter for iPhone] link "
2019-05-02,RT @kenvogel: NEW: The BIDENS are entangled in a Ukrainian corruption scandal: @JoeBiden pushed Ukraine to fire a prosecutor seen as corrup [Twitter for iPhone] link 
2019-05-02,"RT @RichLowry: NRs editorial: Not for the first time, or we expect, the last, Bill Barrs critics are demonstrating their lack of judgme [Twitter for iPhone] link "
2019-05-01,"""The Mueller Witch Hunt is completely OVER!"" @SeanHannity https://t.co/bE13T2Kt48 [Twitter Media Studio] link "
2019-05-01,The Collusion Delusion is OVER! https://t.co/sRnHoDmzFJ [Twitter Media Studio] link 
2019-05-01,I am continuing to monitor the situation in Venezuela very closely. The United States stands with the People of Venezuela and their Freedom! https://t.co/rtGfjQjc1u [Twitter for iPhone] link 
2019-05-01,https://t.co/S34Q0NY6Ju [Twitter for iPhone] link 
2019-05-01,RT @JudicialWatch: JW President @TomFitton: Obama allowed his DOJ & FBI to spy on @realDonaldTrump. Thats the scandal of our generation & [Twitter for iPhone] link 
2019-05-01,"RT @JudicialWatch: .@TomFitton discusses that Obama, Biden, Clinton, Susan Rice, the DNC, John Brennan, Comey, Clapper, Kerry, McCabe, Lor [Twitter for iPhone] link "
2019-05-01,RT @JudicialWatch: JW President @TomFitton appeared on Hannity to discuss the Deep State coup effort against @realDonaldTrump : The DNC [Twitter for iPhone] link 
2019-05-01,RT @JudicialWatch: Judicial Watch announced it received 756 pages of newly uncovered emails that were among the materials former Secretary [Twitter for iPhone] link 
2019-05-01,RT @JudicialWatch: JW announced that it filed a FOIA lawsuit against the DOJ for records of communications and payments between the FBI & f [Twitter for iPhone] link 
2019-05-01,RT @TomFitton: .@JudicialWatch FOIA disclosures help lead to criminal referral on Russiagate targeting of @realDonaldTrump. https://t.co/aS [Twitter for iPhone] link 
2019-05-01,RT @TomFitton: BREAKING: Obama knew -- FBI admits it found Clinton Emails in Obama WH! PLUS @JudicialWatch is already investigating the inv [Twitter for iPhone] link 
2019-05-01,"RT @marklevinshow: Audience to CNN, adios https://t.co/JvQy4oTfNj [Twitter for iPhone] link "
2019-05-01,RT @EricTrump: .@CNN you might want to rethink your narrative - clearly people dont like your message. Truly shocking to me that any of yo [Twitter for iPhone] link 
2019-05-01,"RT @EricTrump: The Democratic Party has no message, accomplishments or leadership so all they do is harass my father & our family. Congress [Twitter for iPhone] link "
2019-05-01,RT @michi83: Barr: Was my letter inaccurate? Mueller: No. Barr: Was the media coverage of my letter inaccurate? Mueller: Yes. [Twitter for iPhone] link 
2019-05-01,RT @aldresser: As a Phoenix firefighter and member of the IAFF I was surprised and pleased to learn that the only money that goes to feder [Twitter for iPhone] link 
2019-05-01,"NO COLLUSION, NO OBSTRUCTION. Besides, how can you have Obstruction when not only was there No Collusion (by Trump), but the bad actions were done by the other side? The greatest con-job in the history of American Politics! [Twitter for iPhone] link "
